id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
1192,nemeth.brls,125,⠼⠆⠖⠘⠨⠡⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mn>26</mn><mrow data-mjx-texclass=""ORD""><mo>∘</mo></mrow></msup><mtext>.</mtext></math>",<math><mrow><msup><mn>2</mn><mrow><mn>3</mn></mrow></msup><mo>×</mo><mi>x</mi></mrow></math>,2612,46,0.09
1193,nemeth.brls,1100,⠼⠒,<math><mn>3</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>3</mn></math>",2594,26,0.09
1194,nemeth.brls,1992,⠑⠘⠒⠀⠈⠱⠈⠱⠀⠼⠆⠴⠨,<math><mrow><msup><mi>e</mi><mn>3</mn></msup><mo>≈</mo><mn>20.</mn></mrow></math>,"<math><mrow><mi>e</mi><mo>−</mo><msup><mn>2</mn><mrow><mo stretchy=""false"">)</mo><mn>100</mn></mrow></msup></mrow></math>",2623,56,0.09
1195,nemeth.brls,2098,⠹⠂⠌⠴⠨⠆⠢⠼,<math><mfrac><mn>1</mn><mn>0.25</mn></mfrac></math>,<math><mfrac><mn>14</mn><mn>25</mn></mfrac></math>,2612,24,0.09
1196,nemeth.brls,1735,⠉⠕⠎⠀⠷⠨⠗⠤⠨⠍⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>ρ</mi><mo>−</mo><mi>μ</mi><mo stretchy=""false"">)</mo></mstyle></math>","<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>π</mi><mo>−</mo><mi>μ</mi><mo stretchy=""false"">)</mo></mrow></math>",2619,70,0.09
1197,nemeth.brls,1655,⠽⠀⠨⠅⠀⠋⠷⠭⠾,"<math><mrow><mi>y</mi><mo>=</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></math>",<math><mrow><mi>y</mi><mo>=</mo><mfrac><mi>f</mi><mi>x</mi></mfrac></mrow></math>,2611,38,0.09
1198,nemeth.brls,163,⠼⠆⠨⠴,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2.0</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mn>2</mn><mn>4</mn></msup></math>",2600,38,0.09
1199,nemeth.brls,267,⠷⠹⠂⠌⠃⠤⠁⠼⠾,<math><mrow><mo>(</mo><mfrac><mn>1</mn><mrow><mi>b</mi><mo>−</mo><mi>a</mi></mrow></mfrac><mo>)</mo></mrow></math>,"<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mfrac><mi>f</mi><mi>b</mi></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mo stretchy=""false"">(</mo><mo>−</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>",2614,101,0.09
1200,nemeth.brls,521,⠤⠣⠒⠜⠖⠲⠻,<math><mrow><mtext>−</mtext><mroot><mn>64</mn><mn>3</mn></mroot></mrow></math>,<math><mrow><mo>−</mo><mfrac><mn>3</mn><mn>8</mn></mfrac></mrow></math>,2609,36,0.09
1201,nemeth.brls,2113,⠭⠀⠫⠕⠀⠠⠿,"<math><mrow><mi>x</mi><mo stretchy=""false"">→</mo><mi>∞</mi></mrow></math>",<math><mrow><mi>x</mi><mo>∝</mo><mi>P</mi></mrow></math>,2605,29,0.09
1202,nemeth.brls,1945,⠷⠖⠎⠬⠆⠞⠾⠘⠆,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mo stretchy=""false"">(</mo><mn>6</mn><mi>s</mi><mo>+</mo><mn>2</mn><mi>t</mi><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup></mstyle></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mi>cos</mi><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mo stretchy=""false"">(</mo><mn>2</mn><mi>t</mi><mo stretchy=""false"">)</mo></mrow></math>",2615,90,0.09
1203,nemeth.brls,2149,⠼⠢⠭⠬⠔⠀⠨⠅⠀⠤⠼⠂⠂,<math><mrow><mn>5</mn><mi>x</mi><mo>+</mo><mn>9</mn><mo>=</mo><mn>−11</mn></mrow></math>,<math><mrow><msup><mn>25</mn><mi>x</mi></msup><mo>=</mo><mn>−22</mn></mrow></math>,2623,41,0.09
1204,nemeth.brls,1738,⠰⠠⠏,<math><mi>P</mi></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>ΔP</mi></math>",2597,27,0.09
1205,nemeth.brls,298,⠨⠷⠖⠠⠀⠼⠂⠂⠠⠀⠼⠂⠖⠠⠀⠼⠨⠨⠨⠠⠀⠼⠢⠖⠨⠾,"<math><mrow><mo>{</mo><mn>6</mn><mtext>, </mtext><mn>11</mn><mtext>, </mtext><mn>16</mn><mtext>, </mtext><mn>...</mn><mtext>, </mtext><mn>56</mn><mo>}</mo></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>σ</mi><mo>=</mo><mn>22</mn><mo>+</mo><mn>2</mn><mo>+</mo><mn>333</mn><mo>+</mo><mn>4.2</mn></mrow></math>",2658,78,0.09
1206,nemeth.brls,794,⠠⠏⠷⠭⠀⠨⠅⠀⠼⠔⠾⠀⠨⠅⠀⠷⠂⠤⠴⠨⠴⠂⠢⠾⠘⠔⠀⠈⠡⠀⠼⠴⠨⠴⠂⠢⠀⠨⠅⠀⠼⠴⠨⠴⠂⠒⠂,<math><mrow><mi>P</mi><mfenced><mrow><mi>x</mi><mo>=</mo><mn>9</mn></mrow></mfenced><mo> </mo><mo>=</mo><msup><mfenced><mrow><mn>1</mn><mo>-</mo><mn>0</mn><mo>.</mo><mn>015</mn></mrow></mfenced><mn>9</mn></msup><mo> </mo><mo>×</mo><mo> </mo><mn>0</mn><mo>.</mo><mn>015</mn><mo>=</mo><mn>0</mn><mo>.</mo><mn>0131</mn></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/Math/MathML""><mrow><mrow><mi>P</mi><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><mn>8</mn><mo>+</mo><mrow><mo>(</mo><mrow><mn>15</mn><mo>−</mo><msup><mn>20</mn><mn>2</mn></msup></mrow><mo>)</mo></mrow><mo>×</mo><msup><mn>10</mn><mrow><mo>−</mo><mn>3</mn></mrow></msup><mo>+</mo><mn>10</mn><mo>×</mo><msup><mn>10</mn><mrow><mo>−</mo><mn>4</mn></mrow></msup></mrow></math>",2713,202,0.09
1207,nemeth.brls,1219,⠰⠠⠉,<math><mi>C</mi></math>,"<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo></mrow></math>",2597,34,0.09
1208,nemeth.brls,1295,⠹⠒⠜⠖⠻⠌⠆⠜⠂⠴⠻⠼,<math><mfrac><mrow><mn>3</mn><msqrt><mn>6</mn></msqrt></mrow><mrow><mn>2</mn><msqrt><mn>10</mn></msqrt></mrow></mfrac></math>,"<math><mfrac><mrow><mo stretchy=""false"">(</mo><mn>3</mn><mi>π</mi><mo>+</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow><mrow><msqrt><mn>50</mn></msqrt></mrow></mfrac></math>",2624,77,0.09
1209,nemeth.brls,1355,⠞⠁⠝⠀⠷⠨⠹⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>θ</mi><mo stretchy=""false"">)</mo></mstyle></math>","<math><mrow><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>θ</mi><mo stretchy=""false"">)</mo></mrow></math>",2609,58,0.09
1210,nemeth.brls,328,⠨⠃,<math><mi>β</mi></math>,<math><mi>β</mi></math>,2594,12,0.09
1211,nemeth.brls,820,⠼⠆⠽⠀⠨⠅⠀⠭⠤⠲,<math><mrow><mn>2</mn><mi>y</mi><mo>=</mo><mi>x</mi><mo>−</mo><mn>4</mn></mrow></math>,<math><mrow><msup><mn>2</mn><mi>y</mi></msup><mo>=</mo><mi>x</mi><mo>−</mo><mn>4</mn></mrow></math>,2614,51,0.09
1212,nemeth.brls,402,⠷⠴⠠⠀⠂⠾⠸⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>0</mn><mo>,</mo><mn>1</mn></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mi>f</mi><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></math>",2610,83,0.09
1213,nemeth.brls,589,⠠⠊⠀⠨⠅⠀⠼⠴⠨⠴⠶⠠⠏,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>I</mi><mo>=</mo><mn>0.07</mn><mi>P</mi></math>","<math><mrow><mi>P</mi><mo>=</mo><mfrac><mn>100</mn><mn>100</mn></mfrac><mo>,</mo><mi>P</mi></mrow></math>",2623,49,0.09
1214,nemeth.brls,1189,⠽⠨⠼⠲,"<math><mrow><mi>y</mi><mn mathvariant=""italic"">4</mn></mrow></math>","<math><mrow><mi>y</mi><mn mathvariant=""italic"">2</mn></mrow></math>",2600,27,0.09
1215,nemeth.brls,1447,⠼⠒⠖,<math><mn>36</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>36</mn></math>",2597,26,0.09
1216,nemeth.brls,1660,⠁⠰⠝⠀⠨⠅⠀⠁⠂⠬⠷⠝⠤⠂⠾⠙,<math><mrow><msub><mi>a</mi><mi>n</mi></msub><mo>=</mo><msub><mi>a</mi><mn>1</mn></msub><mo>+</mo><mo>(</mo><mi>n</mi><mo>-</mo><mn>1</mn><mo>)</mo><mi>d</mi></mrow></math>,<math><mrow><mi>a</mi><mo>∝</mo><mrow><mi>a</mi><mo>+</mo><mi>b</mi><mo>−</mo><mn>2</mn></mrow><mo>;</mo></mrow></math>,2630,62,0.09
1217,nemeth.brls,984,⠈⠎⠂⠨⠖⠢⠸⠲,<math><mrow><mtext>$1.65</mtext><mo>.</mo></mrow></math>,<math><mrow><msup><mrow><mi>sin</mi></mrow><mrow><mn>25</mn></mrow></msup></mrow></math>,2612,42,0.09
1218,nemeth.brls,11,⠉⠕⠎⠀⠷⠞⠾⠀⠨⠅⠀⠼⠴⠠,"<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>0</mn><mtext>,</mtext></mrow></math>","<math><mrow><mi>csc</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>2</mn></mrow></math>",2624,68,0.09
1219,nemeth.brls,32,⠼⠲⠢⠈⠴,"<math><mrow><mn>45</mn><mi mathvariant=""normal"">%</mi></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>8</mn><mo>×</mo><msup><mn>10</mn><mn>2</mn></msup></math>",2603,49,0.09
1220,nemeth.brls,95,⠹⠂⠢⠌⠦⠼⠀⠨⠅⠀⠼⠂⠨⠦⠶⠢⠠,"<math><mrow><mfrac><mn>15</mn><mn>8</mn></mfrac><mo>=</mo><mn>1.875</mn><mo>,</mo></mrow></math>",<math><mfrac><mn>15</mn><mn>8</mn></mfrac><mo>=</mo><mfrac><mn>1</mn><mrow><mn>8</mn><mo>+</mo><mfrac><mn>1</mn><mn>2</mn></mfrac></mrow></mfrac></math>,2635,76,0.09
1221,nemeth.brls,162,⠋⠷⠖⠴⠾⠀⠨⠅⠀⠼⠴⠨⠴⠲,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mn>60</mn><mo stretchy=""false"">)</mo><mo>=</mo><mn>0.04</mn></mrow></math>","<math><mrow><mi>f</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mn>8</mn><mo stretchy=""false"">)</mo><mo>=</mo><mn>4</mn><mo>!</mo></mrow></math>",2626,73,0.09
1222,nemeth.brls,438,⠤⠠,"<math><mrow><mo>−</mo><mtext>,</mtext></mrow></math>","<math><mo>−</mo><mi mathvariant=""italic"">π</mi></math>",2594,22,0.09
1223,nemeth.brls,228,⠼⠒⠃⠘⠔⠐⠬⠂⠦⠃⠘⠖⠐⠬⠆⠶⠃⠘⠒,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mn>3</mn><msup><mi>b</mi><mn>9</mn></msup><mo>+</mo><mn>18</mn><msup><mi>b</mi><mn>6</mn></msup><mo>+</mo><mn>27</mn><msup><mi>b</mi><mn>3</mn></msup></mstyle></math>",<math><mrow><mn>3</mn><mo>×</mo><msup><mn>10</mn><mrow><mo>−</mo><mn>2</mn></mrow></msup><mo>+</mo><mn>1</mn><mo>×</mo><msup><mn>10</mn><mrow><mo>−</mo><mn>1</mn></mrow></msup><mo>+</mo><mn>7</mn><mo>×</mo><msup><mn>10</mn><mn>0</mn></msup></mrow></math>,2645,133,0.09
1224,nemeth.brls,1822,⠽⠀⠨⠅⠀⠼⠒⠨,<math><mrow><mi>y</mi><mo>=</mo><mn>3.</mn></mrow></math>,<math><mrow><mi>y</mi><mo>=</mo><mn>−3</mn></mrow></math>,2608,29,0.09
1225,nemeth.brls,2019,⠼⠂⠂⠸⠲,<math><mrow><mn>11</mn><mtext>.</mtext></mrow></math>,<math><mn>22</mn><mo>+</mo><mn>5</mn></math>,2603,23,0.09
1226,nemeth.brls,677,⠞⠡⠹⠂⠌⠦⠼⠀⠨⠅⠀⠹⠞⠌⠦⠼,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>t</mi><mo>⋅</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mn>1</mn><mn>8</mn></mfrac></mstyle><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mi>t</mi><mn>8</mn></mfrac></mstyle></math>","<math><mrow><mi>tan</mi><mo>⁡</mo><mo stretchy=""false"">(</mo><mn>2</mn><mi>θ</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mn>2</mn><mi>tan</mi><mo>⁡</mo><mi>θ</mi></mfrac></mrow></math>",2632,91,0.09
1227,nemeth.brls,1614,⠈⠎⠔⠖⠴,<math><mtext>$960</mtext></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><msup><mi>e</mi><mrow><mn>4</mn></mrow></msup></mrow></math>",2603,49,0.09
1228,nemeth.brls,926,⠰⠑⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>e</mi><mtext>.</mtext></math>",<math><mrow><msup><mi>e</mi><mrow><mo>−</mo><mn>1</mn></mrow></msup></mrow></math>,2600,41,0.09
1229,nemeth.brls,434,⠰⠭,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>x</mi></math>",<math><mrow><mover><mi>x</mi><mo>˙</mo></mover></mrow></math>,2594,30,0.09
1230,nemeth.brls,1385,⠼⠢⠬⠖⠬⠆⠬⠢⠀⠨⠅⠀⠼⠂⠦,<math><mrow><mn>5</mn><mo>+</mo><mn>6</mn><mo>+</mo><mn>2</mn><mo>+</mo><mn>5</mn><mo>=</mo><mn>18</mn></mrow></math>,<math><mrow><mn>2456</mn><mo>=</mo><mn>200</mn><mo>+</mo><mn>40</mn><mo>+</mo><mn>6</mn></mrow></math>,2629,52,0.09
1231,nemeth.brls,1604,⠨⠍⠀⠨⠅⠀⠠⠑⠷⠭⠾⠀⠨⠅⠀⠹⠂⠌⠏⠼⠀⠈⠱⠈⠱⠀⠼⠆⠨⠦,<math><mrow><mi>μ</mi><mo>=</mo><mi>E</mi><mfenced><mi>x</mi></mfenced><mo>=</mo><mfrac><mn>1</mn><mi>p</mi></mfrac><mo>≈</mo><mn>2</mn><mo>.</mo><mn>8</mn></mrow></math>,"<math><mrow><mi>μ</mi><mo>=</mo><mrow><mi>P</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow><mo>=</mo><mfrac><mrow><mo stretchy=""false"">[</mo><mn>15</mn><mo stretchy=""false"">]</mo></mrow><mrow><mo stretchy=""false"">[</mo><mn>3</mn><mo stretchy=""false"">]</mo></mrow></mfrac><mo>+</mo><mfrac><mrow><mo stretchy=""false"">[</mo><mn>15</mn><mo stretchy=""false"">]</mo></mrow><mrow><mo stretchy=""false"">[</mo><mn>3</mn><mo stretchy=""false"">]</mo></mrow></mfrac><mo>+</mo><mn>2</mn><mrow><mo stretchy=""false"">[</mo><mfrac><mn>15</mn><mn>3</mn></mfrac><mo stretchy=""false"">]</mo></mrow></mrow></math>",2666,273,0.09
1232,nemeth.brls,1121,⠉⠎⠉⠀⠷⠆⠶⠘⠨⠡⠐⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>csc</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><msup><mn>27</mn><mrow data-mjx-texclass=""ORD""><mo>∘</mo></mrow></msup><mo stretchy=""false"">)</mo></mstyle></math>","<math><mrow><mi>cos</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mn>2</mn><mi>π</mi><mo stretchy=""false"">)</mo></mrow></math>",2622,64,0.09
1233,nemeth.brls,948,⠋⠷⠭⠾⠀⠨⠅⠀⠠⠹⠭⠘⠹⠝⠤⠆⠌⠆⠼⠐⠑⠘⠹⠤⠭⠌⠆⠼⠐⠠⠌⠆⠘⠹⠝⠌⠆⠼⠐⠨⠠⠛⠷⠹⠝⠌⠆⠼⠾⠠⠼,<math><mrow><mi>f</mi><mtext>(</mtext><mi>x</mi><mtext>)</mtext><mo>=</mo><mfrac><mrow><msup><mi>x</mi><mfrac><mrow><mi>n</mi><mo>−</mo><mn>2</mn></mrow><mn>2</mn></mfrac></msup><msup><mi>e</mi><mfrac><mrow><mo>−</mo><mi>x</mi></mrow><mn>2</mn></mfrac></msup></mrow><mrow><msup><mn>2</mn><mfrac><mi>n</mi><mn>2</mn></mfrac></msup><mi>Γ</mi><mrow><mo>(</mo><mfrac><mi>n</mi><mn>2</mn></mfrac><mo>)</mo></mrow></mrow></mfrac></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mrow><mo stretchy=""false"">(</mo><mrow><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>3</mn><msup><mi>x</mi><mn>2</mn></msup></mrow><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mrow><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>4</mn></mrow><mo stretchy=""false"">)</mo></mrow><mo>+</mo><msup><mi>e</mi><mrow><mn>2</mn><mi>x</mi></mrow></msup></mrow></math>",2737,219,0.09
1234,nemeth.brls,581,⠷⠴⠠⠀⠴⠾,"<math><mrow><mo>(</mo><mrow><mn>0</mn><mo>,</mo><mn>0</mn></mrow><mo>)</mo></mrow></math>","<math><mrow><mi>f</mi><mo data-mjx-texclass=""OPEN"">(</mo><mi>x</mi><mo data-mjx-texclass=""CLOSE"">)</mo></mrow></math>",2604,50,0.09
1235,nemeth.brls,2157,⠰⠎⠠,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>s</mi><mtext>,</mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><munderover><mo>∑</mo><mrow><mi>i</mi><mo>=</mo><mn>1</mn></mrow><mi>n</mi></munderover></mstyle></math>",2597,77,0.09
1236,nemeth.brls,475,⠭⠀⠨⠅⠀⠤⠼⠒⠨,<math><mrow><mi>x</mi><mo>=</mo><mn>−3.</mn></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mrow><mo>−</mo><mn>3</mn></mrow></mrow></math>,2611,40,0.09
1237,nemeth.brls,1314,⠭⠀⠨⠅⠀⠼⠆⠢⠸⠲,<math><mrow><mi>x</mi><mo>=</mo><mn>25</mn><mtext>.</mtext></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mn>225</mn><mtext>.</mtext></mrow></math>,2614,34,0.09
1238,nemeth.brls,2078,⠋⠷⠭⠾⠀⠨⠅⠀⠹⠭⠤⠲⠌⠭⠤⠖⠼,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mrow><mi>x</mi><mo>−</mo><mn>4</mn></mrow><mrow><mi>x</mi><mo>−</mo><mn>6</mn></mrow></mfrac></mrow></math>","<math><mrow><mi>f</mi><mo data-mjx-texclass=""OPEN"" stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mfrac><mrow><mi>x</mi><mo>−</mo><mn>4</mn></mrow><mrow><mi>x</mi><mo>−</mo><mn>6</mn></mrow></mfrac></mrow></math>",2635,107,0.09
1239,nemeth.brls,1753,⠰⠠⠏,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>P</mi></math>",<math><mi>P</mi><mo>′</mo></math>,2597,17,0.09
1240,nemeth.brls,1528,⠼⠴⠨⠖⠲⠘⠢⠐⠷⠴⠨⠖⠲⠘⠝⠐⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><msup><mn>0.64</mn><mn>5</mn></msup><mo stretchy=""false"">(</mo><msup><mn>0.64</mn><mi>n</mi></msup><mo stretchy=""false"">)</mo></mstyle></math>",<math><mrow><msup><mn>2</mn><mrow><mn>3</mn><mo>×</mo><mn>5</mn></mrow></msup><mo>+</mo><msup><mn>2</mn><mrow><mn>9</mn></mrow></msup></mrow></math>,2639,76,0.09
1241,nemeth.brls,478,⠋⠘⠤⠂⠐⠷⠋⠷⠢⠾⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><msup><mi>f</mi><mrow><mo>−</mo><mn>1</mn></mrow></msup><mrow><mo>(</mo><mi>f</mi><mo stretchy=""false"">(</mo><mn>5</mn><mo stretchy=""false"">)</mo><mo>)</mo></mrow></math>",<math><mrow><mfrac><mrow><mo>−</mo><mn>3</mn></mrow><mrow><mn>2</mn><mi>π</mi></mrow></mfrac></mrow></math>,2621,54,0.09
1242,nemeth.brls,1779,⠰⠅⠸⠲,<math><mrow><mi>k</mi><mtext>.</mtext></mrow></math>,"<math><mrow><mi>sinh</mi><mo>⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></math>",2600,49,0.09
1243,nemeth.brls,455,⠋⠷⠭⠾⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></math>","<math><mrow><mi>f</mi><mo data-mjx-texclass=""OPEN"">(</mo><mi>x</mi><mo data-mjx-texclass=""CLOSE"">)</mo><mo>′</mo></mrow></math>",2606,57,0.09
1244,nemeth.brls,196,⠰⠞⠸⠲,<math><mrow><mi>t</mi><mtext>.</mtext></mrow></math>,<math><mi>cos</mi></math>,2600,12,0.09
1245,nemeth.brls,354,⠭⠀⠨⠅⠀⠤⠼⠂⠠,"<math><mrow><mi>x</mi><mo>=</mo><mn>−1</mn><mo>,</mo></mrow></math>",<math><mrow><mi>x</mi><mo>=</mo><mn>−2</mn></mrow></math>,2611,29,0.09
1246,nemeth.brls,1926,⠠⠉⠀⠨⠅⠀⠼⠢⠦⠘⠨⠡,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>C</mi><mo>=</mo><msup><mn>58</mn><mrow data-mjx-texclass=""ORD""><mo>∘</mo></mrow></msup></math>",<math><mrow><mi>R</mi><mo>=</mo><mn>250</mn><mo>×</mo><msup><mn>10</mn><mrow><mo>−</mo><mn>6</mn></mrow></msup></mrow></math>,2620,63,0.09
1247,nemeth.brls,563,⠤⠼⠂⠆⠘⠨⠡,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo>−</mo><msup><mn>12</mn><mrow><mo>∘</mo></mrow></msup></math>",<math><mrow><mo>−</mo><msup><mn>2</mn><mrow><mn>1</mn><mo>/</mo><mn>2</mn></mrow></msup></mrow></math>,2609,53,0.09
1248,nemeth.brls,702,⠼⠆⠘⠹⠂⠌⠆⠼⠬⠹⠢⠌⠆⠼,<math><msup><mn>2</mn><mrow><mfrac><mn>1</mn><mn>2</mn></mfrac><mo>+</mo><mfrac><mn>5</mn><mn>2</mn></mfrac></mrow></msup></math>,<math><mrow><msup><mn>2</mn><mrow><mi>x</mi></mrow></msup><mo>+</mo><mn>3</mn><mo>×</mo><msup><mn>2</mn><mn>2</mn></msup></mrow></math>,2630,69,0.09
1249,nemeth.brls,1421,⠵⠰⠹⠨⠁⠌⠆⠼⠀⠨⠅⠀⠼⠂⠨⠔⠖,<math><mrow><msub><mi>z</mi><mfrac><mi>α</mi><mn>2</mn></mfrac></msub><mo>=</mo><mn>1.96</mn></mrow></math>,<math><mrow><mi>z</mi><mo>=</mo><mfrac><mrow><mn>1</mn><mo>+</mo><msqrt><mn>2</mn></msqrt></mrow><mn>2</mn></mfrac></mrow></math>,2634,64,0.09
1250,nemeth.brls,1425,⠨⠯⠆⠘⠆,<math><msubsup><mi>χ</mi><mn>2</mn><mn>2</mn></msubsup></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>σ</mi><mrow><mn>2</mn></mrow></msup></math>",2603,44,0.09
1251,nemeth.brls,1013,⠼⠂⠠⠢⠴⠴,"<math><mn>1,500</mn></math>","<math><mn>1,500</mn></math>",2606,14,0.09
1252,nemeth.brls,72,⠰⠍,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>m</mi></math>",<math><mrow><mover><mi>m</mi><mo>¯</mo></mover></mrow></math>,2594,29,0.09
