id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
1282,ueb.brls,2132,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠭⠰⠔⠼⠃⠐⠖⠼⠁⠚⠭⠐⠤⠼⠁⠁,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>10</mn><mi>x</mi><mo>−</mo><mn>11</mn></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>10</mn><mi>x</mi><mo>−</mo><mn>11</mn></mrow></math>",22646,92,0.08
1283,ueb.brls,2106,⠐⠣⠼⠛⠭⠐⠤⠼⠁⠐⠜⠔⠼⠃⠀⠐⠶⠀⠼⠁⠑,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo><mn>7</mn><mi>x</mi><mo>−</mo><mn>1</mn><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup><mo>=</mo><mn>15</mn></math>",<math><mrow><msup><mrow><mo>(</mo><mn>7</mn><mi>x</mi><mo>−</mo><mn>1</mn><mo>)</mo></mrow><mn>2</mn></msup><mo>=</mo><mn>15</mn></mrow></math>,22636,75,0.08
1284,ueb.brls,340,⠼⠑⠌⠋,<math><mfrac><mn>5</mn><mn>6</mn></mfrac></math>,<math><mfrac><mn>5</mn><mn>6</mn></mfrac></math>,22604,24,0.08
1285,ueb.brls,1284,⠝⠠⠍⠁⠭⠀⠐⠶⠀⠼⠑,<math><mrow><mi>n</mi><mtext>Max</mtext><mo>=</mo><mn>5</mn></mrow></math>,<math><mrow><mi>n</mi><mi>Max</mi><mo>=</mo><mn>5</mn></mrow></math>,22616,34,0.08
1286,ueb.brls,1689,⠼⠁⠌⠁⠚⠲,<math><mrow><mfrac><mn>1</mn><mn>10</mn></mfrac><mo>.</mo></mrow></math>,<math><mfrac><mn>1</mn><mn>10</mn></mfrac></math>,22608,25,0.08
1287,ueb.brls,1478,⠐⠣⠼⠃⠭⠐⠖⠼⠉⠐⠜⠔⠼⠃⠀⠐⠶⠀⠼⠙⠭⠔⠼⠃⠐⠖⠼⠊⠬⠠⠊⠝⠉⠕⠗⠗⠑⠉⠞⠖,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo><mn>2</mn><mi>x</mi><mo>+</mo><mn>3</mn><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup><mo>=</mo><mn>4</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>9</mn><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mtext> </mtext><mstyle mathcolor=""magenta""><mrow data-mjx-texclass=""ORD""><mtext>Incorrect!</mtext></mrow></mstyle></math>",<math><mrow><msup><mrow><mo>(</mo><mrow><mn>2</mn><mi>x</mi><mo>+</mo><mn>3</mn></mrow><mo>)</mo></mrow><mn>2</mn></msup><mo>=</mo><mrow><mn>4</mn><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>12</mn><mi>x</mi><mo>+</mo><mn>9</mn></mrow><mo>;</mo><mi>i</mi><mi>n</mi><mi>c</mi><mi>o</mi><mi>r</mi><mi>r</mi><mi>e</mi><mi>c</mi><mi>t</mi></mrow></math>,22674,181,0.08
1288,ueb.brls,1559,⠰⠰⠰⠠⠎⠢⠝⠀⠐⠶⠀⠷⠁⠢⠼⠁⠨⠌⠼⠁⠐⠤⠗⠾⠂⠀⠗⠀⠐⠶⠈⠱⠀⠼⠁⠰⠄,"<math><mrow><msub><mi>S</mi><mi>n</mi></msub><mo>=</mo><mfrac><msub><mi>a</mi><mn>1</mn></msub><mrow><mn>1</mn><mo>−</mo><mi>r</mi></mrow></mfrac><mo>,</mo><mi>r</mi><mo>≠</mo><mn>1</mn></mrow></math>","<math><mrow><msub><mi>S</mi><mi>n</mi></msub><mo>=</mo><mfrac><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>−</mo><msub><mi>a</mi><mn>1</mn></msub><mo>⋅</mo><msup><mi>r</mi><mi>n</mi></msup></mrow><mrow><mn>1</mn><mo>−</mo><mi>r</mi></mrow></mfrac><mtext>,</mtext><mi>r</mi><mo>≠</mo><mn>1</mn><mo>.</mo></mrow></math>",22665,157,0.08
1289,ueb.brls,1649,⠰⠉⠂,"<math><mrow><mi>c</mi><mtext>,</mtext></mrow></math>","<math><mi>c</mi><mo>,</mo></math>",22602,15,0.08
1290,ueb.brls,1999,⠰⠰⠰⠁⠢⠝⠀⠐⠶⠀⠁⠢⠼⠁⠐⠖⠙⠐⠣⠝⠐⠤⠼⠁⠐⠜⠰⠄,"<math><mrow><msub><mi>a</mi><mi>n</mi></msub><mo>=</mo><msub><mi>a</mi><mn>1</mn></msub><mo>+</mo><mi>d</mi><mo stretchy=""false"">(</mo><mi>n</mi><mo>−</mo><mn>1</mn><mo stretchy=""false"">)</mo></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>a</mi><mi>n</mi></msub><mo>=</mo><msub><mi>a</mi><mn>1</mn></msub><mo>+</mo><mi>d</mi><mo stretchy=""false"">(</mo><mi>n</mi><mo>−</mo><mn>1</mn><mo stretchy=""false"">)</mo></math>",22650,105,0.08
1291,ueb.brls,1708,⠰⠰⠰⠀⠵⠀⠐⠶⠀⠷⠼⠁⠚⠑⠐⠤⠼⠁⠚⠊⠨⠌⠼⠙⠲⠑⠾⠀⠐⠶⠀⠐⠤⠼⠚⠲⠼⠓⠊⠰⠄,<math><mrow><mtext> </mtext><mi>z</mi><mo>=</mo><mfrac><mrow><mn>105</mn><mo>−</mo><mn>109</mn></mrow><mn>4.5</mn></mfrac><mo>=</mo><mtext>−0.89</mtext></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mtext> </mtext><mi>z</mi><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mn>105</mn><mo>−</mo><mn>109</mn></mrow><mn>4.5</mn></mfrac></mstyle><mo>=</mo><mo>−</mo><mn>0.89</mn></math>",22673,126,0.08
1292,ueb.brls,826,⠠⠇⠰⠢⠼⠁,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msub><mi>L</mi><mn>1</mn></msub></math>",<math><msub><mi>L</mi><mn>1</mn></msub></math>,22607,23,0.08
1293,ueb.brls,1567,⠼⠓⠁,<math><mn>81</mn></math>,<math><mn>71</mn></math>,22602,13,0.08
1294,ueb.brls,1972,⠼⠃⠚⠁⠁⠂,"<math><mrow><mn>2011</mn><mo>,</mo></mrow></math>","<math><mrow><mn>2011</mn><mo>,</mo></mrow></math>",22608,25,0.08
1295,ueb.brls,502,⠼⠁⠚,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn></math>",22602,29,0.08
1296,ueb.brls,1252,⠇⠝⠐⠣⠭⠐⠤⠼⠃⠐⠜⠐⠤⠇⠝⠐⠣⠭⠐⠜⠀⠐⠶⠀⠇⠝⠐⠣⠼⠑⠙⠐⠜,<math><mrow><mi>ln</mi><mrow><mo>(</mo><mrow><mi>x</mi><mo>−</mo><mn>2</mn></mrow><mo>)</mo></mrow><mo>−</mo><mi>ln</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><mi>ln</mi><mrow><mo>(</mo><mn>54</mn><mo>)</mo></mrow></mrow></math>,"<math><mrow><mi>ln</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo><mo>−</mo><mi>ln</mi><mo stretchy=""false"">(</mi><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>ln</mi><mo stretchy=""false"">(</mo><mn>45</mn><mo stretchy=""false"">)</mo></mrow></math>",22658,124,0.08
1297,ueb.brls,2092,⠰⠰⠐⠤⠐⠣⠷⠼⠁⠨⠌⠐⠣⠩⠼⠃⠑⠬⠐⠜⠔⠼⠉⠾⠐⠜,<math><mrow><mtext>−</mtext><mrow><mo>(</mo><mfrac><mn>1</mn><msup><mrow><mo>(</mo><msqrt><mn>25</mn></msqrt><mo>)</mo></mrow><mn>3</mn></msup></mfrac><mo>)</mo></mrow></mrow></math>,"<math><mrow><mo>−</mo><mo stretchy=""false"">(</mo><mfrac><mn>1</mn><msup><mrow><mo stretchy=""false"">(</mo><msqrt><mn>25</mn></msqrt><mo stretchy=""false"">)</mo></mrow><mn>3</mn></msup></mfrac><mo stretchy=""false"">)</mo></mrow></math>",22647,97,0.08
1298,ueb.brls,457,⠋⠐⠣⠁⠐⠜⠀⠯⠀⠋⠐⠣⠃⠐⠜,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo><mo> </mo><mtext>and</mtext><mo> </mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>b</mi><mo stretchy=""false"">)</mo></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>a</mi><mo stretchy=""false"">)</mo><mo>≤</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>b</mi><mo stretchy=""false"">)</mo></mrow></math>",22624,74,0.08
1299,ueb.brls,677,⠞⠐⠲⠼⠁⠌⠓⠀⠐⠶⠀⠰⠰⠷⠞⠨⠌⠼⠓⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>t</mi><mo>⋅</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mn>1</mn><mn>8</mn></mfrac></mstyle><mo>=</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mi>t</mi><mn>8</mn></mfrac></mstyle></math>",<math><mrow><mi>t</mi><mo>⋅</mo><mfrac><mn>1</mn><mi>h</mi></mfrac><mo>=</mo><mfrac><mi>t</mi><mi>h</mi></mfrac></mrow></math>,22634,63,0.08
1300,ueb.brls,1253,⠠⠁⠰⠔⠠⠉⠲,<math><mrow><msup><mi>A</mi><mi>C</mi></msup><mtext>.</mtext></mrow></math>,<math><msup><mi>a</mi><mi>c</mi></msup></math>,22610,22,0.08
1301,ueb.brls,1507,⠼⠙⠨⠴⠲,<math><mrow><mtext>4%</mtext><mo>.</mo></mrow></math>,"<math><mrow><mn>4</mn><mi mathvariant=""normal"">%</mi><mo>.</mo></mrow></math>",22606,31,0.08
1302,ueb.brls,993,⠠⠉⠐⠣⠞⠐⠜,<math><mrow><mi>C</mi><mrow><mo>(</mo><mi>t</mi><mo>)</mo></mrow></mrow></math>,"<math><mrow><mi>C</mi><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo></mrow></math>",22610,40,0.08
1303,ueb.brls,1594,⠨⠎⠀⠐⠶⠀⠰⠰⠩⠐⠣⠷⠼⠁⠐⠤⠏⠨⠌⠏⠾⠐⠜⠬,<math><mrow><mi>σ</mi><mo>=</mo><msqrt><mfenced><mfrac><mrow><mn>1</mn><mo>-</mo><mi>p</mi></mrow><mi>p</mi></mfrac></mfenced></msqrt></mrow></math>,"<math><mrow><mi>Σ</mi><mo>=</mo><msqrt><mo stretchy=""false"">(</mo><mfrac><mrow><mn>1</mn><mo>−</mo><mi>p</mi></mrow><mi>p</mi></mfrac><mo stretchy=""false"">)</mo></msqrt></mrow></math>",22641,81,0.08
1304,ueb.brls,2066,⠽⠐⠤,<math><mrow><mi>y</mi><mtext>-</mtext></mrow></math>,<math><mrow><mi>y</mi><mo>−</mo></mrow></math>,22602,23,0.08
1305,ueb.brls,1152,⠠⠑⠭⠏⠑⠉⠞⠫⠀⠧⠁⠇⠥⠑⠀⠐⠶⠀⠐⠣⠼⠋⠐⠜⠐⠣⠼⠋⠌⠑⠃⠐⠜⠐⠖⠐⠣⠼⠃⠐⠜⠐⠣⠼⠋⠌⠑⠃⠐⠜⠐⠖⠐⠣⠐⠤⠼⠃⠐⠜⠐⠣⠼⠙⠚⠌⠑⠃⠐⠜⠀⠐⠶⠀⠠⠤⠼⠉⠃⠌⠑⠃,"<math><mrow><mtext>Expected value</mtext><mo>=</mo><mo stretchy=""false"">(</mo><mn>6</mn><mo stretchy=""false"">)</mo><mrow><mo>(</mo><mfrac><mn>6</mn><mn>52</mn></mfrac><mo>)</mo></mrow><mo>+</mo><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo><mrow><mo>(</mo><mfrac><mn>6</mn><mn>52</mn></mfrac><mo>)</mo></mrow><mo>+</mo><mo stretchy=""false"">(</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo><mrow><mo>(</mo><mfrac><mn>40</mn><mn>52</mn></mfrac><mo>)</mo></mrow><mo>=</mo><mo>–</mo><mfrac><mn>32</mn><mn>52</mn></mfrac></mrow></math>","<math><mrow><mi>Expected value</mi><mo>=</mo><mo stretchy=""false"">(</mo><mn>6</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mfrac><mn>6</mn><mn>52</mn></mfrac><mo stretchy=""false"">)</mo><mo>+</mo><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mfrac><mn>6</mn><mn>52</mn></mfrac><mo stretchy=""false"">)</mo><mo>+</mo><mo stretchy=""false"">(</mo><mo>−</mo><mn>2</mn><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mfrac><mn>40</mn><mn>52</mn></mfrac><mo stretchy=""false"">)</mo><mo>=</mo><mo>−</mo><mfrac><mn>13</mn><mn>52</mn></mfrac></mrow></math>",22754,255,0.08
1306,ueb.brls,805,⠐⠣⠼⠑⠸⠌⠼⠋⠐⠜⠐⠣⠼⠑⠸⠌⠼⠋⠐⠜⠐⠣⠼⠑⠸⠌⠼⠋⠐⠜⠐⠣⠼⠑⠸⠌⠼⠋⠐⠜⠐⠣⠼⠁⠸⠌⠼⠋⠐⠜⠀⠐⠶⠀⠼⠚⠲⠚⠓⠚⠙,<math><mrow><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>5</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo>(</mo><mn>1</mn><mo>/</mo><mn>6</mn><mo>)</mo><mo> </mo><mo>=</mo><mo> </mo><mn>0</mn><mo>.</mo><mn>0804</mn></mrow></math>,<math><mrow><mo>(</mo><mfrac><mn>5</mn><mn>6</mn></mfrac><mo>)</mo><mo>(</mo><mfrac><mn>5</mn><mn>6</mn></mfrac><mo>)</mo><mo>(</mo><mfrac><mn>5</mn><mn>6</mn></mfrac><mo>)</mo><mo>(</mo><mfrac><mn>5</mn><mn>6</mn></mfrac><mo>)</mo><mo>(</mo><mfrac><mn>1</mn><mn>6</mn></mfrac><mo>)</mo><mo>=</mo><mn>0.0804</mn></mrow></math>,22716,168,0.08
1307,ueb.brls,477,⠼⠋⠙⠐⠌⠐⠣⠼⠃⠐⠲⠼⠓⠐⠜⠐⠖⠼⠁⠙⠐⠌⠼⠛,<math><mrow><mn>64</mn><mo>÷</mo><mrow><mo>(</mo><mrow><mn>2</mn><mo>⋅</mo><mn>8</mn></mrow><mo>)</mo></mrow><mo>+</mo><mn>14</mn><mo>÷</mo><mn>7</mn></mrow></math>,"<math><mrow><mn>53</mn><mo>/</mo><mo stretchy=""false"">(</mo><mn>2</mn><mo>⋅</mo><mn>8</mn><mo stretchy=""false"">)</mo><mo>+</mo><mn>14</mn><mo>/</mo><mn>7</mn></mrow></math>",22644,83,0.08
1308,ueb.brls,1251,⠰⠰⠰⠩⠁⠐⠦⠃⠬⠀⠐⠶⠀⠩⠁⠬⠐⠦⠩⠃⠬⠰⠄,<math><mrow><msqrt><mrow><mi>a</mi><mo>×</mo><mi>b</mi></mrow></msqrt><mo>=</mo><msqrt><mi>a</mi></msqrt><mo>×</mo><msqrt><mi>b</mi></msqrt></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><msqrt><mrow><mi>a</mi><mo>×</mo><mi>b</mi></mrow></msqrt><mo>=</mo><msqrt><mi>a</mi></msqrt><mo>×</mo><msqrt><mi>b</mi></msqrt></mstyle></math>",22637,96,0.08
1309,ueb.brls,1734,⠨⠁⠀⠐⠶⠀⠸⠪⠠⠠⠁⠃⠉,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>α</mi><mo>=</mo><mi mathvariant=""normal"">∠</mi><mi>A</mi><mi>B</mi><mi>C</mi></math>","<math><mrow><mi>α</mi><mo>=</mo><mi mathvariant=""normal"">∠</mi><mi>A</mi><mi>B</mi><mi>C</mi></mrow></math>",22620,48,0.08
1310,ueb.brls,554,⠰⠰⠩⠝⠬,<math><msqrt><mi>n</mi></msqrt></math>,<math><msqrt><mi>n</mi></msqrt></math>,22605,17,0.08
1311,ueb.brls,1142,⠰⠙⠀⠐⠶⠀⠐⠤⠼⠛⠐⠤⠐⠣⠐⠤⠼⠁⠓⠐⠜⠀⠐⠶⠀⠼⠁⠁,"<math><mrow><mi>d</mi><mo>=</mo><mn>−7</mn><mo>−</mo><mo stretchy=""false"">(</mo><mn>−18</mn><mo stretchy=""false"">)</mo><mo>=</mo><mn>11</mn></mrow></math>","<math><mrow><mi>d</mi><mo>=</mo><mo>−</mo><mn>7</mn><mo>−</mo><mo stretchy=""false"">(</mo><mo>−</mo><mn>18</mn><mo stretchy=""false"">)</mo><mo>=</mo><mn>11</mn></mrow></math>",22648,83,0.08
1312,ueb.brls,610,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠭⠰⠔⠼⠃⠐⠤⠼⠃⠭⠐⠤⠼⠓⠲,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>2</mn><mi>x</mi><mo>−</mo><mn>8</mn><mo>.</mo></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>3</mn><mi>x</mi><mo>−</mo><mn>8</mn><mo>.</mo></mrow></math>",22644,95,0.08
1313,ueb.brls,346,⠰⠰⠰⠃⠔⠠⠎⠀⠐⠶⠀⠃⠔⠠⠞⠰⠄,<math><mrow><msup><mi>b</mi><mi>S</mi></msup><mo>=</mo><msup><mi>b</mi><mi>T</mi></msup></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>b</mi><msup><mi>S</mi><mstyle displaystyle=""true"" scriptlevel=""0""><mo>⁡</mo></mstyle></msup><mo>=</mo><mi>b</mi><msup><mi>T</mi><mstyle displaystyle=""true"" scriptlevel=""0""><mo>⁡</mo></mstyle></msup></math>",22628,103,0.08
1314,ueb.brls,102,⠭⠰⠔⠼⠃⠐⠖⠼⠁⠚⠭⠐⠖⠼⠃⠑,<math><mrow><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>10</mn><mi>x</mi><mo>+</mo><mn>25</mn></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>x</mi><mn>2</mn></msup><mo>+</mo><mn>10</mn><mi>x</mi><mo>+</mo><mn>25</mn></math>",22628,68,0.08
1315,ueb.brls,1145,⠰⠰⠎⠊⠝⠔⠣⠐⠤⠼⠁⠜⠐⠣⠭⠐⠜,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>sin</mi><mrow data-mjx-texclass=""ORD""><mo>−</mo><mn>1</mn></mrow></msup><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></math>",22630,100,0.08
1316,ueb.brls,1556,⠁⠰⠢⠼⠁⠀⠐⠶⠀⠐⠤⠼⠃⠑,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mn>−25</mn></mrow></math>,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mo>−</mo><mn>25</mn></mrow></math>,22621,47,0.08
1317,ueb.brls,961,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠁⠰⠔⠭,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mi>a</mi><mi>x</mi></msup></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>a</mi><mi>x</mi></msup></mrow></math>",22622,61,0.08
1318,ueb.brls,756,⠛⠐⠣⠭⠐⠜⠀⠐⠶⠀⠐⠣⠼⠁⠌⠑⠐⠜⠔⠭,<math><mrow><mi>g</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mrow><mo>(</mo><mfrac><mn>1</mn><mn>5</mn></mfrac><mo>)</mo></mrow><mi>x</mi></msup></mrow></math>,"<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mrow><mo>(</mo><mfrac><mn>1</mn><mn>5</mn></mfrac><mo>)</mo></mrow><mi>x</mi></msup></mrow></math>",22634,91,0.08
1319,ueb.brls,1074,⠛⠐⠣⠭⠐⠜⠀⠐⠶⠀⠼⠉⠔⠭,<math><mrow><mi>g</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><msup><mn>3</mn><mi>x</mi></msup></mrow></math>,"<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mn>3</mn><mi>x</mi></msup></mrow></math>",22622,63,0.08
1320,ueb.brls,1435,⠋⠐⠣⠭⠐⠜⠀⠐⠶⠀⠼⠓⠐⠲⠼⠙⠔⠭⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>8</mn><mo>⋅</mo><msup><mn>4</mn><mi>x</mi></msup><mtext>.</mtext></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>8</mn><mo>⋅</mo><msup><mn>4</mn><mi>x</mi></msup><mo>.</mo></mrow></math>",22632,78,0.08
1321,ueb.brls,141,⠼⠁⠑⠌⠉⠃,<math><mfrac><mn>15</mn><mn>32</mn></mfrac></math>,<math><mfrac><mn>15</mn><mn>32</mn></mfrac></math>,22608,26,0.08
1322,ueb.brls,553,⠰⠠⠗,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>R</mi></math>",<math><mi>R</mi></math>,22602,11,0.08
1323,ueb.brls,685,⠼⠁⠚,<math><mn>10</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn></math>",22602,29,0.08
1324,ueb.brls,487,⠰⠰⠰⠁⠔⠼⠃⠐⠖⠃⠔⠼⠃⠀⠐⠶⠀⠉⠔⠼⠃⠂⠀⠰⠄,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mi>a</mi><mn>2</mn></msup><mo>+</mo><msup><mi>b</mi><mn>2</mn></msup><mo>=</mo><msup><mi>c</mi><mn>2</mn></msup><mtext>,</mtext></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mtext> </mtext><msup><mi>a</mi><mn>2</mn></msup><mo>+</mo><msup><mi>b</mi><mn>2</mn></msup><mo>=</mo><msup><mi>c</mi><mn>2</mn></msup><mo>,</mo></math>",22643,103,0.08
1325,ueb.brls,1730,⠬⠰⠷⠭⠐⠤⠼⠁⠨⠌⠼⠙⠾⠐⠖⠷⠼⠉⠭⠨⠌⠼⠑⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mtext> </mtext><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mi>x</mi><mo>−</mo><mn>1</mn></mrow><mn>4</mn></mfrac></mstyle><mo>+</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mn>3</mn><mi>x</mi></mrow><mn>5</mn></mfrac></mstyle></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mi>x</mi><mo>−</mo><mn>1</mn></mrow><mn>4</mn></mfrac></mstyle><mo>+</mo><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mrow><mn>3</mn><mi>x</mi></mrow><mn>5</mn></mfrac></mstyle></math>",22644,129,0.08
1326,ueb.brls,1084,⠰⠷⠼⠁⠨⠌⠩⠼⠉⠭⠬⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mstyle displaystyle=""true"" scriptlevel=""0""><mfrac><mn>1</mn><msqrt><mn>3</mn><mi>x</mi></msqrt></mfrac></mstyle></math>",<math><mfrac><mn>1</mn><msqrt><mrow><mn>3</mn><mi>x</mi></mrow></msqrt></mfrac></math>,22619,41,0.08
1327,ueb.brls,2077,⠁⠰⠢⠼⠁⠀⠐⠶⠀⠼⠉⠉,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mn>33</mn></mrow></math>,<math><mrow><msub><mi>a</mi><mn>1</mn></msub><mo>=</mo><mn>33</mn></mrow></math>,22617,41,0.08
1328,ueb.brls,625,⠸⠳⠭⠐⠤⠁⠸⠳⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>x</mi><mo>−</mo><mi>a</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mtext>.</mtext></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">|</mo><mi>x</mi><mo>−</mo><mi>a</mi><mo data-mjx-texclass=""CLOSE"">|</mo></mrow><mtext>.</mtext></mrow></math>",22614,79,0.08
1329,ueb.brls,1363,⠼⠁⠙⠢⠼⠛⠐⠦⠼⠃⠑⠢⠼⠛,<math><mrow><msub><mn>14</mn><mn>7</mn></msub><mo>×</mo><msub><mn>25</mn><mn>7</mn></msub></mrow></math>,"<math><mrow><mn>14</mn><msub><mi mathvariant=""normal"">g</mi><mn>6</mn></msub><mo>×</mo><mn>25</mn><msub><mi mathvariant=""normal"">g</mi><mn>6</mn></msub></mrow></math>",22624,75,0.08
1330,ueb.brls,566,⠘⠔⠀⠼⠊⠲⠙⠊,<math><mrow><mo>≈</mo><mn>9.49</mn></mrow></math>,<math><mo>≈</mo><mn>8.49</mn></math>,22611,21,0.08
