id,source_file,line_number,braille,mathml,model_response,prompt_tokens,completion_tokens,response_time_seconds
870,nemeth.brls,758,⠞⠁⠝⠀⠷⠭⠬⠽⠾⠀⠨⠅⠀⠼⠆,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mtext> </mtext><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mi>y</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>2</mn></math>","<math><mrow><mi>tan</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mo stretchy=""false"">(</mo><mi>x</mi><mo>+</mo><mi>y</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>2</mn></mrow></math>",2395,78,0.16
871,nemeth.brls,875,⠼⠂⠤⠑⠘⠹⠞⠌⠶⠼,<math><mrow><mn>1</mn><mo>−</mo><msup><mi>e</mi><mfrac><mi>t</mi><mn>7</mn></mfrac></msup></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mn>1</mn><mo>−</mo><mi>e</mi><msup><mi></mi><mfrac><mi>t</mi><mn>6</mn></mfrac></msup></mrow></math>",2388,72,0.16
872,nemeth.brls,1063,⠼⠶⠔⠴,<math><mn>790</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>60</mn></math>",2376,29,0.16
873,nemeth.brls,1190,⠰⠠⠏,<math><mi>P</mi></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>P</mi></math>",2374,27,0.16
874,nemeth.brls,1267,⠼⠲,<math><mn>4</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>4</mn></math>",2372,28,0.16
875,nemeth.brls,295,⠰⠝⠠,"<math><mrow><mi>n</mi><mtext>,</mtext></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>n</mi></math>",2374,27,0.16
876,nemeth.brls,806,⠠⠎⠁⠝⠙⠀⠰⠠⠞⠠,"<math><mrow><mi>S</mi><mtext>and </mtext><mi>T</mi><mo>,</mo></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>Sand</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mi>t</mi></mrow></math>",2387,55,0.16
877,nemeth.brls,2023,⠠⠏⠷⠭⠀⠐⠅⠀⠝⠾⠀⠨⠅⠀⠼⠂⠤⠷⠂⠤⠏⠾⠘⠝,<math><mrow><mi>P</mi><mfenced><mrow><mi>x</mi><mo>&lt;</mo><mi>n</mi></mrow></mfenced><mo>=</mo><msup><mrow><mn>1</mn><mo>-</mo><mo>(</mo><mn>1</mn><mo>-</mo><mi>p</mi><mo>)</mo></mrow><mi>n</mi></msup></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mrow><mi>P</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo>=</mo><mi>n</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>1</mn><mo>−</mo><msup><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>−</mo><mi>p</mi><mo stretchy=""false"">)</mo></mrow><mi>n</mi></msup></mrow></mstyle></math>",2412,150,0.16
878,nemeth.brls,131,⠋⠷⠭⠾⠀⠨⠅⠀⠭⠘⠔⠸⠲,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>x</mi><mn>9</mn></msup><mo>.</mo></mrow></math>","<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><msup><mi>x</mi><mn>4</mn></msup><mtext>.</mtext></mrow></math>",2392,68,0.16
879,nemeth.brls,879,⠎⠀⠨⠅⠀⠜⠹⠷⠐⠨⠠⠎⠩⠊⠀⠨⠅⠀⠼⠂⠣⠝⠻⠭⠘⠆⠐⠾⠤⠝⠭⠱⠘⠆⠐⠌⠝⠤⠂⠼⠻,"<math><mrow><mi>s</mi><mo>=</mo><msqrt><mfrac><mrow><mo>(</mo><munderover><mo>∑</mo><mrow><mi>i</mi><mo>=</mo><mn>1</mn></mrow><mi>n</mi></munderover><msup><mi>x</mi><mn>2</mn></msup><mo>)</mo><mo>-</mo><mi>n</mi><msup><mover accent=""true""><mi>x</mi><mo>¯</mo></mover><mn>2</mn></msup></mrow><mrow><mi>n</mi><mo>-</mo><mn>1</mn></mrow></mfrac></msqrt></mrow></math>","<math><mrow><mi>S</mi><mo>=</mo><msqrt><mrow><mfrac><mrow><mo form=""prefix"">(</mo><mi mathvariant=""normal"">Σ</mi><mo form=""infix"">⁡</mo><mi>i</mi><mo>=</mo><mn>1</mn><mo form=""postfix"">)</mo><msup><mi>n</msup><mi>x</mi></msup><msup><mn>2</mn><mo>−</mo><mi>n</mi><mi>x</mi></msup><msup><mn>2</mn></msup></mrow><mrow><mi>n</mi><mo>−</mo><mn>1</mn></mrow></mfrac></mrow></msqrt></mrow></math>",2445,180,0.16
880,nemeth.brls,1021,⠹⠝⠥⠍⠃⠑⠗⠀⠕⠋⠀⠕⠥⠞⠉⠕⠍⠑⠎⠀⠊⠝⠠⠞⠌⠝⠥⠍⠃⠑⠗⠀⠕⠋⠀⠕⠥⠞⠉⠕⠍⠑⠎⠀⠊⠝⠠⠎⠼,"<math><mfrac><mrow><mtext>number of outcomes in</mtext><mspace width=""0.25em""></mspace><mi>T</mi></mrow><mrow><mtext>number of outcomes in</mtext><mspace width=""0.25em""></mspace><mi>S</mi></mrow></mfrac></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mtext>number of outcomes in.T</mtext><mtext>number of outcomes in.S</mtext></mfrac></math>",2460,52,0.16
881,nemeth.brls,2021,⠽⠱,"<math><mover accent=""true""><mi>y</mi><mo>¯</mo></mover></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>y</mi><mo>≥</mo></mstyle></math>",2372,48,0.16
882,nemeth.brls,1506,⠜⠖⠴⠻,<math><msqrt><mn>60</mn></msqrt></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mn>60</mn></msqrt></math>",2376,35,0.16
883,nemeth.brls,177,⠓⠷⠧⠾⠀⠨⠅⠀⠧⠡⠋⠷⠧⠾⠸⠲,"<math><mrow><mi>h</mi><mo stretchy=""false"">(</mo><mi>v</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>v</mi><mo>⋅</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>v</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>","<math><mrow><mi>h</mi><mo stretchy=""false"">(</mo><mi>v</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>v</mi><mo>⋅</mo><mi>f</mi><mo stretchy=""false"">(</mo><mi>v</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>",2398,91,0.16
884,nemeth.brls,911,⠨⠠⠛⠷⠵⠾⠀⠨⠅⠀⠐⠮⠀⠐⠩⠠⠿⠣⠴⠻⠭⠘⠵⠤⠂⠐⠑⠘⠤⠭⠐⠙⠭,"<math><mrow><mi>Γ</mi><mo stretchy=""false"">(</mo><mi>z</mi><mo stretchy=""false"">)</mo><mo>=</mo><munderover><msup><mo>∫</mo><mtext>​</mtext></msup><mi>∞</mi><mn>0</mn></munderover><msup><mi>x</mi><mrow><mi>z</mi><mo>−</mo><mn>1</mn></mrow></msup><msup><mi>e</mi><mrow><mo>−</mo><mi>x</mi></mrow></msup><mi>d</mi><mi>x</mi></mrow></math>","<math><mrow><mi>Γ</mi><mo stretchy=""false"">(</mo><mi>z</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi mathvariant=""italic"">∫</mi><msubsup><mi mathvariant=""italic"">C</mi><mrow><mi>z</mi><mo>−</mo><mn>1</mn></mrow><mi mathvariant=""italic"">e</mi></msubsup><msup><mi mathvariant=""italic"">e</mi><mrow><mo>−</mo><mi>x</mi></mrow></msup><mi mathvariant=""italic"">d</mi><mi>x</mi></mrow></math>",2430,157,0.16
885,nemeth.brls,152,⠗⠀⠨⠅⠀⠼⠴⠨⠢⠠,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>r</mi><mo>=</mo><mn>0.5</mn><mtext>,</mtext></math>","<math><mrow><mi>r</mi><mo>=</mo><mn>0.3</mn><mtext>,</mtext></mrow></math>",2386,36,0.16
886,nemeth.brls,1326,⠹⠁⠬⠃⠌⠆⠼,<math><mfrac><mrow><mi>a</mi><mo>+</mo><mi>b</mi></mrow><mn>2</mn></mfrac></math>,<math><mfrac><mrow><mi>a</mi><mo>+</mo><mi>b</mi></mrow><mn>2</mn></mfrac></math>,2382,39,0.16
887,nemeth.brls,1155,⠈⠎⠶⠢⠴,<math><mtext>$750</mtext></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mo>∑</mo><msub><mn>500</mn></msub></mstyle></math>",2378,57,0.16
888,nemeth.brls,1153,⠭⠀⠨⠅⠀⠤⠼⠆⠸⠦,<math><mrow><mi>x</mi><mo>=</mo><mo>−</mo><mn>2</mn><mtext>?</mtext></mrow></math>,<math><mrow><mi>x</mi><mo>=</mo><mo>−</mo><mn>2</mn><mo>±</mo></mrow></math>,2386,40,0.16
889,nemeth.brls,2118,⠼⠒⠨⠢⠀⠨⠅⠀⠼⠴⠨⠶⠝⠸⠲,<math><mrow><mrow><mn>3.5</mn><mo>=</mo><mn>0.7</mn><mi>n</mi></mrow><mo>.</mo></mrow></math>,<math><mrow><mn>3.5</mn><mo>=</mo><mn>0.6</mn><mi>n</mi><mtext>.</mtext></mrow></math>,2395,44,0.16
890,nemeth.brls,1120,⠽⠀⠨⠅⠀⠁⠷⠭⠤⠓⠾⠘⠆⠐⠬⠅⠠,"<math><mrow><mi>y</mi><mo>=</mo><mi>a</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mi>h</mi><msup><mo stretchy=""false"">)</mo><mn>2</mn></msup><mo>+</mo><mi>k</mi><mtext>,</mtext></mrow></math>","<math><mrow><mi>y</mi><mo>=</mo><mi>a</mi><msup><mrow><mo stretchy=""false"">(</mo><mi>x</mi><mo>−</mo><mi>h</mi><mo stretchy=""false"">)</mo></mrow><mn>2</mn></msup><mo>+</mo><mi>k</mi><mtext>,</mtext></mrow></math>",2400,96,0.16
891,nemeth.brls,1690,⠼⠂⠢⠈⠴,<math><mtext>15%</mtext></math>,<math><mn>15.0</mn></math>,2378,15,0.16
892,nemeth.brls,468,⠷⠁⠘⠍⠐⠾⠘⠹⠂⠌⠝⠼,<math><msup><mrow><mo>(</mo><msup><mi>a</mi><mi>m</mi></msup><mo>)</mo></mrow><mfrac><mn>1</mn><mi>n</mi></mfrac></msup></math>,"<math><mrow><msup><mrow><mo stretchy=""false"">(</mo><msup><mi>a</mi><mi>m</mi></msup><mo stretchy=""false"">)</mo></mrow><mfrac><mn>1</mn><mi>n</mi></mfrac></msup></mrow></math>",2392,75,0.16
893,nemeth.brls,1912,⠼⠂⠂,<math><mn>11</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>10</mn></math>",2374,29,0.16
894,nemeth.brls,1455,⠼⠆,<math><mn>2</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>2</mn></math>",2372,28,0.16
895,nemeth.brls,788,⠠⠵⠀⠨⠅⠀⠹⠠⠭⠱⠤⠨⠍⠰⠠⠭⠱⠐⠌⠨⠎⠰⠠⠭⠱⠐⠼⠀⠨⠅⠀⠹⠠⠭⠱⠤⠨⠍⠌⠨⠎⠸⠌⠜⠝⠻⠼,<math><mrow><mrow><mi>Z</mi><mo>=</mo><mfrac><mrow><mover><mi>X</mi><mo>–</mo></mover><mo>−</mo><msub><mi>μ</mi><mover><mi>X</mi><mo>–</mo></mover></msub></mrow><msub><mi>σ</mi><mover><mi>X</mi><mo>–</mo></mover></msub></mfrac></mrow><mo>=</mo><mfrac><mrow><mover><mi>X</mi><mo>–</mo></mover><mo>-</mo><mi>μ</mi></mrow><mrow><mi>σ</mi><mo>/</mo><msqrt><mi>n</mi></msqrt></mrow></mfrac></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mi>z</mi><mo>=</mo><mfrac><mrow><mover accent=""true""><mi>X</mi><mo>¯</mo></mover><mo>−</mo><mi>μ</mi></mrow><msub><mi>σ</mi><mover accent=""true""><mi>X</mi><mo>¯</mo></mover></msub></mfrac><mo>=</mo><mfrac><mrow><mover accent=""true""><mi>X</mi><mo>¯</mo></mover><mo>−</mo><mi>μ</mi></mrow><mrow><mfrac><mi>σ</mi><msqrt><mi>n</mi></msqrt></mfrac></mrow></mfrac></mrow></math>",2458,193,0.16
896,nemeth.brls,1269,⠁⠂⠂⠀⠨⠅⠀⠼⠂⠂,<math><mrow><msub><mi>a</mi><mn>11</mn></msub><mo>=</mo><mn>11</mn></mrow></math>,"<math><mrow><mi>a</mi><mn mathvariant=""italic"">11</mn><mo>=</mo><mn>11</mn></mrow></math>",2385,40,0.16
897,nemeth.brls,1970,⠠⠁⠷⠭⠾⠀⠨⠅⠀⠭⠷⠂⠢⠴⠤⠹⠭⠌⠆⠼⠾,"<math><mrow><mi>A</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>x</mi><mfenced><mrow><mn>150</mn><mo>−</mo><mfrac><mi>x</mi><mn>2</mn></mfrac></mrow></mfenced></mrow></math>","<math><mrow><mi>A</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>x</mi><mo stretchy=""false"">(</mo><mn>150</mn><mo>−</mo><mfrac><mi>x</mi><mn>2</mn></mfrac><mo stretchy=""false"">)</mo></mrow></math>",2408,99,0.16
898,nemeth.brls,768,⠨⠍⠰⠭,<math><msub><mi>μ</mi><mi>x</mi></msub></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><mi>μ</mi><mi>x</mi></mstyle></math>",2376,48,0.16
899,nemeth.brls,925,⠷⠂⠠⠀⠁⠾⠸⠲,"<math><mrow><mrow><mo>(</mo><mrow><mn>1</mn><mo>,</mo><mi>a</mi></mrow><mo>)</mo></mrow><mo>.</mo></mrow></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>1</mn><mo>,</mo><mspace width=""0.5em""></mspace><mi>a</mi><mo stretchy=""false"">)</mo><mtext>.</mtext></mrow></math>",2383,63,0.16
900,nemeth.brls,382,⠼⠒⠘⠭⠀⠨⠅⠀⠼⠖⠢,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mstyle displaystyle=""true"" scriptlevel=""0""><msup><mn>3</mn><mi>x</mi></msup><mo>=</mo><mn>65</mn></mstyle></math>",<math><mrow><msup><mn>3</mn><mi>x</mi></msup><mo>=</mo><mn>45</mn></mrow></math>,2387,41,0.16
901,nemeth.brls,1104,⠼⠂⠜⠒⠒⠴⠻,<math><mrow><mn>1</mn><msqrt><mn>330</mn></msqrt></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msqrt><mn>330</mn></msqrt></math>",2380,36,0.16
902,nemeth.brls,975,⠗⠀⠐⠅⠀⠤⠼⠴⠨⠶,<math><mrow><mi>r</mi><mo>&lt;</mo><mo>-</mo><mn>0.7</mn></mrow></math>,<math><mrow><mi>r</mi><mo>=</mo><mo>−</mo><mn>0.6</mn></mrow></math>,2386,36,0.16
903,nemeth.brls,279,⠼⠆⠘⠲⠸⠲,<math><mrow><msup><mn>2</mn><mn>4</mn></msup><mo>.</mo></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><msup><mn>2</mn><mn>4</mn></msup><mo>.</mo></math>",2380,44,0.16
904,nemeth.brls,1308,⠼⠒⠢⠠,"<math><mrow><mn>35</mn><mo>,</mo></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>35</mn></math>",2375,29,0.16
905,nemeth.brls,1057,⠜⠢⠢⠴⠻,<math><msqrt><mn>550</mn></msqrt></math>,<math><msqrt><mn>330</mn></msqrt></math>,2378,20,0.16
906,nemeth.brls,393,⠹⠆⠴⠠⠲⠲⠖⠠⠶⠆⠖⠌⠂⠴⠼⠀⠨⠅⠀⠼⠆⠠⠀⠼⠴⠲⠲⠠⠀⠼⠖⠶⠆⠨⠖,"<math><mrow><mfrac><mtext>20,446,726</mtext><mtext>10</mtext></mfrac><mtext> = 2,044,672</mtext><mtext>.6</mtext></mrow></math>","<math><mrow><mfrac><mn>20.56789</mn><mn>10</mn></mfrac><mo>=</mo><mn>2</mn><mo>,</mo><mn>0.567</mn><mo>,</mo><mn>689</mn></mrow></math>",2434,75,0.16
907,nemeth.brls,5,⠷⠑⠘⠒⠠⠀⠼⠒⠾⠠,"<math><mrow><msup><mtext>(e</mtext><mn>3</mn></msup><mo>,</mo><mn>3</mn><mo stretchy=""false"">)</mo><mo>,</mo></mrow></math>","<math><mrow><msup><mi>e</mi><mn>3</mn></msup><mo>,</mo><mn>3</mn><mo>]</mo></mrow></math>",2385,44,0.16
908,nemeth.brls,867,⠠⠭⠱,"<math><mover accent=""true""><mi>X</mi><mo>¯</mo></mover></math>","<math><mover accent=""true""><mi>x</mi><mo>¯</mo></mover></math>",2374,26,0.16
909,nemeth.brls,910,⠹⠠⠏⠷⠠⠁⠀⠠⠁⠠⠝⠠⠙⠀⠠⠃⠾⠌⠠⠏⠷⠠⠃⠾⠼,"<math><mfrac><mrow><mi>P</mi><mo stretchy=""false"">(</mo><mi>A</mi><mtext> AND </mtext><mi>B</mi><mo stretchy=""false"">)</mo></mrow><mrow><mi>P</mi><mo stretchy=""false"">(</mo><mi>B</mi><mo stretchy=""false"">)</mo></mrow></mfrac></math>","<math><mfrac><mrow><mi>P</mi><mo stretchy=""false"">(</mo><mi>A</mi><mo> </mo><mi>and</mi><mo> </mo><mi>B</mi><mo stretchy=""false"">)</mo></mrow><mrow><mi>P</mi><mo stretchy=""false"">(</mo><mi>B</mi><mo stretchy=""false"">)</mo></mrow></mfrac></math>",2416,103,0.16
910,nemeth.brls,1940,⠼⠆⠶,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>27</mn></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>25</mn></math>",2374,29,0.16
911,nemeth.brls,19,⠼⠲⠘⠢⠐⠬⠒⠘⠆,<math><mrow><msup><mn>4</mn><mn>5</mn></msup><mo>+</mo><msup><mn>3</mn><mn>2</mn></msup></mrow></math>,<math><mrow><msup><mn>4</mn><mn>5</mn></msup><mo>+</mo><msup><mn>3</mn><mn>2</mn></msup></mrow></math>,2385,53,0.16
912,nemeth.brls,686,⠼⠦⠨⠆,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>8.2</mn></math>",<math><mn>6.2</mn></math>,2376,14,0.16
913,nemeth.brls,770,⠭⠱⠰⠙⠀⠨⠂⠱⠀⠼⠴,"<math><mrow><msub><mover accent=""true""><mi>x</mi><mo>¯</mo></mover><mi>d</mi></msub><mo>≥</mo><mn>0</mn></mrow></math>","<math><mrow><mover accent=""true""><mi>x</mi><mo>¯</mo></mover><mo>≥</mo><mn>0</mn></mrow></math>",2388,44,0.16
914,nemeth.brls,675,⠷⠋⠤⠛⠾⠷⠒⠾⠀⠨⠅,"<math><mrow><mo stretchy=""false"">(</mo><mi>f</mi><mo>−</mo><mi>g</mi><mo stretchy=""false"">)</mo><mo stretchy=""false"">(</mo><mn>3</mn><mo stretchy=""false"">)</mo><mo>=</mo></mrow></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mi>f</mi><mo>−</mo><mi>g</mi><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><mo stretchy=""false"">(</mo><mn>3</mn><mo stretchy=""false"">)</mo><mo>=</mo></mrow></math>",2388,101,0.16
915,nemeth.brls,2050,⠷⠹⠂⠌⠶⠼⠾,<math><mrow><mo>(</mo><mfrac><mn>1</mn><mn>7</mn></mfrac><mo>)</mo></mrow></math>,"<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mfrac><mn>1</mn><mn>6</mn></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo></mrow></mrow></math>",2382,73,0.16
916,nemeth.brls,1895,⠰⠙,<math><mi>d</mi></math>,<math><mi>d</mi></math>,2372,11,0.16
917,nemeth.brls,431,⠷⠲⠠⠀⠶⠾⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mo stretchy=""false"">(</mo><mn>4</mn><mo>,</mo><mn>7</mn><mo stretchy=""false"">)</mo><mtext>.</mtext></math>","<math><mrow><mo stretchy=""false"">(</mo><mn>4</mn><mo>,</mo><mspace width=""0.5em""></mspace><mn>6</mn><mo stretchy=""false"">)</mo><mo>.</mo></mrow></math>",2383,62,0.16
918,nemeth.brls,378,⠛⠷⠭⠾,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></math>","<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo></mrow></math>",2376,41,0.16
919,nemeth.brls,1897,⠼⠢⠂,<math><mn>51</mn></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mn>51</mn></math>",2374,29,0.16
920,nemeth.brls,580,⠼⠔⠢⠤⠢⠆⠀⠨⠅⠀⠼⠲⠒,<math><mrow><mn>95</mn><mo>−</mo><mn>52</mn><mo>=</mo><mn>43</mn></mrow></math>,<math><mrow><mn>58−02</mn><mo>=</mo><mn>43</mn></mrow></math>,2391,34,0.16
921,nemeth.brls,678,⠭⠱⠂,<math><msub><mover><mi>x</mi><mo>–</mo></mover><mn>1</mn></msub></math>,"<math><mover accent=""true""><mi>x</mi><mo stretchy=""false"">)</mo></mover></math>",2374,29,0.16
922,nemeth.brls,1853,⠷⠂⠬⠹⠂⠌⠝⠼⠾⠘⠝⠠,"<math><mrow><msup><mrow><mo>(</mo><mrow><mn>1</mn><mo>+</mo><mfrac><mn>1</mn><mi>n</mi></mfrac></mrow><mo>)</mo></mrow><mi>n</mi></msup><mo>,</mo></mrow></math>","<math><mrow><mrow data-mjx-texclass=""INNER""><mo data-mjx-texclass=""OPEN"">(</mo><mn>1</mn><mo>,</mo><mfrac><mn>1</mn><mi>n</mi></mfrac><mo data-mjx-texclass=""CLOSE"">)</mo></mrow><msup><mo stretchy=""false"">)</mo><mi>n</mi></msup><mo>.</mo></mrow></math>",2392,106,0.16
923,nemeth.brls,1491,⠼⠒⠴⠴⠸⠦⠸⠴,<math><mrow><mn>300</mn><mo>?”</mo></mrow></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mrow><mn>300</mn><mo>×</mo><mn>100</mn></mrow></math>",2383,49,0.16
924,nemeth.brls,10,⠼⠖⠶⠨⠂⠶⠶⠢⠀⠐⠅⠱⠀⠨⠍⠀⠐⠅⠱⠀⠼⠖⠦⠨⠦⠆⠆⠢,<math><mrow><mn>67</mn><mo>.</mo><mn>1775</mn><mo>≤</mo><mo> </mo><mi>μ</mi><mo>≤</mo><mn>68</mn><mo>.</mo><mn>8225</mn></mrow></math>,<math><mrow><mn>68.345</mn><mo>≤</mo><mi>μ</mi><mo>≤</mo><mn>68</mn><mo>±</mo><mn>2.25</mn></mrow></math>,2420,63,0.16
925,nemeth.brls,652,⠛⠷⠞⠾⠀⠨⠅⠀⠞⠤⠒⠠,"<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>t</mi><mo>−</mo><mn>3</mn><mtext>,</mtext></mrow></math>","<math><mrow><mi>g</mi><mo stretchy=""false"">(</mo><mi>t</mi><mo stretchy=""false"">)</mo><mo>=</mo><mi>t</mi><mo>−</mo><mn>3</mn><mtext>.</mtext></mrow></math>",2389,69,0.16
926,nemeth.brls,1085,⠹⠂⠌⠭⠘⠆⠐⠼⠠,"<math><mrow><mfrac><mn>1</mn><msup><mi>x</mi><mn>2</mn></msup></mfrac><mo>,</mo></mrow></math>","<math xmlns=""http://www.w3.org/1998/Math/MathML""><mfrac><mn>1</mn><msup><mi>x</mi><mn>2</mn></msup></mfrac><mo>.</mo></math>",2386,55,0.16
927,nemeth.brls,1725,⠹⠔⠌⠢⠴⠼,<math><mfrac><mn>9</mn><mn>50</mn></mfrac></math>,<math><mfrac><mn>4</mn><mn>50</mn></mfrac></math>,2380,25,0.16
928,nemeth.brls,2014,⠨⠍⠀⠨⠅⠀⠹⠂⠴⠬⠂⠂⠬⠂⠢⠬⠂⠢⠬⠂⠶⠬⠆⠆⠌⠖⠼⠀⠨⠅⠀⠼⠂⠢,<math><mrow><mi>μ</mi><mo>=</mo><mfrac><mrow><mn>10</mn><mo>+</mo><mn>11</mn><mo>+</mo><mn>15</mn><mo>+</mo><mn>15</mn><mo>+</mo><mn>17</mn><mo>+</mo><mn>22</mn></mrow><mn>6</mn></mfrac><mo>=</mo><mn>15</mn></mrow></math>,<math><mrow><mi>μ</mi><mo>=</mo><mfrac><mrow><mn>10</mn><mo>+</mo><mn>10</mn><mo>+</mo><mn>12</mn><mo>+</mo><mn>12</mn><mo>+</mo><mn>14</mn><mo>+</mo><mn>22</mn></mrow><mn>6</mn></mfrac><mo>=</mo><mn>13</mn></mrow></math>,2432,120,0.16
929,nemeth.brls,1565,⠰⠠⠧⠸⠲,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>V</mi><mtext>.</mtext></math>",<math><mrow><mi>V</mi><mtext>.</mtext></mrow></math>,2378,23,0.16
930,nemeth.brls,1788,⠋⠷⠭⠾⠀⠨⠅⠀⠼⠆⠭⠘⠆⠐⠤⠲⠭⠤⠒,<math><mrow><mi>f</mi><mrow><mo>(</mo><mi>x</mi><mo>)</mo></mrow><mo>=</mo><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>x</mi><mo>−</mo><mn>3</mn></mrow></math>,"<math><mrow><mi>f</mi><mo stretchy=""false"">(</mo><mi>x</mi><mo stretchy=""false"">)</mo><mo>=</mo><mn>2</mn><msup><mi>x</mi><mn>2</mn></msup><mo>−</mo><mn>4</mn><mi>x</mi><mo>−</mo><mn>3</mn></mrow></math>",2403,97,0.16
931,nemeth.brls,601,⠽⠀⠨⠅⠀⠇⠝⠀⠭,<math><mrow><mi>y</mi><mo>=</mo><mi>ln</mi><mi>x</mi></mrow></math>,"<math><mrow><mi>y</mi><mo>=</mo><mi>ln</mi><mo data-mjx-texclass=""NONE"">⁡</mo><mi>x</mi></mrow></math>",2382,49,0.16
932,nemeth.brls,2112,⠼⠦⠁⠘⠆⠐⠬⠒⠴⠁⠤⠆⠶,<math><mrow><mn>8</mn><msup><mi>a</mi><mn>2</mn></msup><mo>+</mo><mn>30</mn><mi>a</mi><mo>−</mo><mn>27</mn></mrow></math>,"<math><mrow><mn>6</mn><mi>a</mi><msup><mrow><mo stretchy=""false"">(</mo><mn>2</mn><mo stretchy=""false"">)</mo></mrow><mo stretchy=""false"">+</mo><mn>30</mn><mi>a</mi><mo>−</mo><mn>25</mn></mrow></math>",2393,90,0.16
933,nemeth.brls,1769,⠰⠠⠁,<math><mi>A</mi></math>,"<math xmlns=""http://www.w3.org/1998/Math/MathML""><mi>A</mi></math>",2374,27,0.16
